,FAT_YEARMONTH,FAT_DAY,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,BEGIN_TIME,END_DAY,END_TIME,EPISODE_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE
1332,201501,18,29249,598143,D,49,M,Vehicle/Towed Trailer,628,18,1200,99713,MARYLAND,2015,January,Winter Weather,Z,508,SOUTHEAST HARFORD,LWX,EST-5,0,0,1,0,0,0,Broadcast Media
1333,201508,10,29258,598386,D,36,M,Unknown,1200,10,1200,97493,ALABAMA,2015,August,Thunderstorm Wind,C,95,MARSHALL,HUN,CST-6,2,0,2,0,0,0,Newspaper
1334,201508,10,29259,598386,D,16,M,Unknown,1200,10,1200,97493,ALABAMA,2015,August,Thunderstorm Wind,C,95,MARSHALL,HUN,CST-6,2,0,2,0,0,0,Newspaper
1335,201508,20,29264,598959,D,56,F,Other,1623,20,1623,99895,FLORIDA,2015,August,Lightning,C,31,DUVAL,JAX,EST-5,0,0,1,0,0,0,Broadcast Media
1336,201508,10,29265,599004,D,18,M,In Water,1200,10,1200,97490,NEW JERSEY,2015,August,Rip Current,Z,14,Eastern Monmouth,PHI,EST-5,0,0,1,0,0,0,Newspaper
1337,201508,2,29266,599336,D,35,M,Other,1335,2,1335,99528,ILLINOIS,2015,August,Thunderstorm Wind,C,43,DU PAGE,LOT,CST-6,20,0,1,0,0,0,Other Federal Agency
1338,201508,3,29319,599833,D,41,M,Other,1640,3,1644,100139,NEW HAMPSHIRE,2015,August,Thunderstorm Wind,C,7,COOS,GYX,EST-5,32,0,2,0,0,0,NWS Storm Survey
1339,201508,3,29320,599833,D,6,F,Other,1640,3,1644,100139,NEW HAMPSHIRE,2015,August,Thunderstorm Wind,C,7,COOS,GYX,EST-5,32,0,2,0,0,0,NWS Storm Survey
1340,201507,18,29290,600029,D,62,M,Permanent Home,1600,18,1900,99300,CALIFORNIA,2015,July,Lightning,C,29,KERN,HNX,PST-8,0,0,1,0,0,0,Emergency Manager
1341,201508,29,29292,600221,D,10,F,Outside/Open Areas,1030,29,1300,98415,WASHINGTON,2015,August,Strong Wind,Z,558,SEATTLE AND VICINITY,SEW,PST-8,0,0,1,0,1000000,0,Newspaper
1342,201507,28,29295,600413,D,72,M,Permanent Home,1130,29,1800,100233,TENNESSEE,2015,July,Excessive Heat,Z,88,Shelby,MEG,CST-6,0,0,2,0,0,0,ASOS
1343,201507,28,29296,600413,D,67,F,Permanent Home,1130,29,1800,100233,TENNESSEE,2015,July,Excessive Heat,Z,88,Shelby,MEG,CST-6,0,0,2,0,0,0,ASOS
1344,201508,1,29307,600462,D,52,,Unknown,1230,1,1930,100244,NEW YORK,2015,August,Rip Current,Z,81,SOUTHEAST SUFFOLK,OKX,EST-5,0,0,1,0,0,0,Newspaper
1345,201509,8,29369,602871,D,25,M,In Water,1600,8,1800,100747,CALIFORNIA,2015,September,Flash Flood,C,71,SAN BERNARDINO,SGX,PST-8,0,0,1,0,0,0,Fire Department/Rescue
1346,201509,14,29417,603178,D,56,M,Outside/Open Areas,1600,14,1800,100563,UTAH,2015,September,Flash Flood,C,53,WASHINGTON,SLC,MST-7,0,0,7,0,0,0,Park/Forest Service
1347,201509,14,29418,603178,D,57,F,Outside/Open Areas,1600,14,1800,100563,UTAH,2015,September,Flash Flood,C,53,WASHINGTON,SLC,MST-7,0,0,7,0,0,0,Park/Forest Service
1348,201509,14,29419,603178,D,58,M,Outside/Open Areas,1600,14,1800,100563,UTAH,2015,September,Flash Flood,C,53,WASHINGTON,SLC,MST-7,0,0,7,0,0,0,Park/Forest Service
1349,201509,14,29420,603178,D,59,F,Outside/Open Areas,1600,14,1800,100563,UTAH,2015,September,Flash Flood,C,53,WASHINGTON,SLC,MST-7,0,0,7,0,0,0,Park/Forest Service
1350,201509,14,29421,603178,D,53,F,Outside/Open Areas,1600,14,1800,100563,UTAH,2015,September,Flash Flood,C,53,WASHINGTON,SLC,MST-7,0,0,7,0,0,0,Park/Forest Service
1351,201509,14,29422,603178,D,51,M,Outside/Open Areas,1600,14,1800,100563,UTAH,2015,September,Flash Flood,C,53,WASHINGTON,SLC,MST-7,0,0,7,0,0,0,Park/Forest Service
1352,201509,14,29423,603178,D,55,M,Outside/Open Areas,1600,14,1800,100563,UTAH,2015,September,Flash Flood,C,53,WASHINGTON,SLC,MST-7,0,0,7,0,0,0,Park/Forest Service
1353,201509,5,29425,603754,D,1,M,Vehicle/Towed Trailer,1400,5,1630,100913,GEORGIA,2015,September,Excessive Heat,Z,2,Walker,FFC,EST-5,0,0,1,0,0,0,Broadcast Media
1354,201507,10,28940,583238,D,21,M,Vehicle/Towed Trailer,1613,10,1913,96962,KANSAS,2015,July,Flash Flood,C,111,LYON,TOP,CST-6,0,0,1,0,0,0,Broadcast Media
1355,201507,8,29367,594645,D,62,M,Vehicle/Towed Trailer,1200,8,2000,98954,TEXAS,2015,July,Flash Flood,C,49,BROWN,SJT,CST-6,0,0,1,0,0,0,Broadcast Media
1356,201508,1,29306,600463,D,23,M,Outside/Open Areas,1730,2,0,100244,NEW YORK,2015,August,Rip Current,Z,179,SOUTHERN NASSAU,OKX,EST-5,0,0,1,0,0,0,Newspaper
1357,201508,15,29308,600464,D,5,M,In Water,1600,15,2300,100245,NEW YORK,2015,August,Rip Current,Z,178,SOUTHERN QUEENS,OKX,EST-5,0,0,1,0,0,0,Newspaper
1358,201508,4,29322,600604,D,50,M,Vehicle/Towed Trailer,523,4,523,100254,CONNECTICUT,2015,August,Thunderstorm Wind,C,11,NEW LONDON,OKX,EST-5,0,0,1,0,10000,0,Broadcast Media
1359,201508,8,29355,601888,D,19,M,In Water,1000,9,1800,100511,GUAM,2015,August,Rip Current,Z,6,GUAM,GUM,GST10,2,0,2,0,0,0,Newspaper
1360,201508,9,29356,601888,D,20,M,In Water,1000,9,1800,100511,GUAM,2015,August,Rip Current,Z,6,GUAM,GUM,GST10,2,0,2,0,0,0,Newspaper
1361,201502,16,27509,559346,D,63,M,Unknown,400,16,1500,93064,TENNESSEE,2015,February,Cold/Wind Chill,Z,99,HAMILTON,MRX,EST-5,0,0,1,0,0,0,Emergency Manager
1362,201502,16,27510,559358,D,44,M,Unknown,400,16,1500,93064,TENNESSEE,2015,February,Cold/Wind Chill,Z,67,ROANE,MRX,EST-5,0,0,1,0,0,0,Emergency Manager
1363,201502,16,27511,559360,D,85,M,Unknown,400,16,1500,93064,TENNESSEE,2015,February,Cold/Wind Chill,Z,81,SEQUATCHIE,MRX,EST-5,0,0,1,0,0,0,Emergency Manager
1364,201502,16,27515,559393,D,34,F,Outside/Open Areas,630,16,2300,92589,KENTUCKY,2015,February,Winter Storm,Z,116,CLAY,JKL,EST-5,0,0,1,0,0,0,Public
1365,201502,20,27528,559577,D,86,M,Outside/Open Areas,0,20,1100,92232,PENNSYLVANIA,2015,February,Cold/Wind Chill,Z,61,LEHIGH,PHI,EST-5,0,0,1,0,0,0,ASOS
1366,201502,20,27545,559578,D,80,F,Outside/Open Areas,0,20,1000,92232,PENNSYLVANIA,2015,February,Cold/Wind Chill,Z,71,PHILADELPHIA,PHI,EST-5,0,0,2,0,2.50E+11,0,ASOS
1367,201502,20,27546,559578,D,65,F,Outside/Open Areas,0,20,1000,92232,PENNSYLVANIA,2015,February,Cold/Wind Chill,Z,71,PHILADELPHIA,PHI,EST-5,0,0,2,0,2.50E+11,0,ASOS
1368,201502,24,27517,559830,D,80,M,Outside/Open Areas,200,24,900,92315,NEW JERSEY,2015,February,Cold/Wind Chill,Z,12,MIDDLESEX,PHI,EST-5,0,0,1,0,0,0,Mesonet
1369,201504,9,27450,560027,D,16,M,In Water,1700,9,1700,93287,ALABAMA,2015,April,Rip Current,Z,63,LOWER MOBILE,MOB,CST-6,0,0,2,0,0,0,Broadcast Media
1370,201504,9,27451,560027,D,16,M,In Water,1700,9,1700,93287,ALABAMA,2015,April,Rip Current,Z,63,LOWER MOBILE,MOB,CST-6,0,0,2,0,0,0,Broadcast Media
1371,201502,27,27560,560102,I,20,M,Vehicle/Towed Trailer,645,27,2230,93164,TEXAS,2015,February,Heavy Snow,Z,117,PARKER,FWD,CST-6,0,0,0,1,20000,0,Social Media
1372,201502,14,27452,560138,D,82,F,Outside/Open Areas,0,14,2359,93309,ILLINOIS,2015,February,Cold/Wind Chill,Z,50,MORGAN,ILX,CST-6,0,0,2,0,0,0,Newspaper
1373,201502,14,27453,560138,D,92,M,Outside/Open Areas,0,14,2359,93309,ILLINOIS,2015,February,Cold/Wind Chill,Z,50,MORGAN,ILX,CST-6,0,0,2,0,0,0,Newspaper
1374,201501,2,27456,560234,D,16,M,In Water,0,2,400,93314,GUAM,2015,January,Rip Current,Z,7,SAIPAN,GUM,GST10,1,0,2,0,0,0,Newspaper
1375,201501,2,27457,560234,D,6,F,In Water,0,2,400,93314,GUAM,2015,January,Rip Current,Z,7,SAIPAN,GUM,GST10,1,0,2,0,0,0,Newspaper
1376,201502,15,27459,560263,D,47,F,Outside/Open Areas,800,15,1700,93325,NEW YORK,2015,February,Winter Storm,Z,1,NIAGARA,BUF,EST-5,0,0,1,0,20000,0,COOP Observer
1377,201503,5,27576,560334,D,60,M,Outside/Open Areas,1400,5,400,93329,KENTUCKY,2015,March,Winter Storm,Z,1,FULTON,PAH,CST-6,0,0,1,0,0,0,Trained Spotter
1378,201503,5,27573,560338,I,83,M,Vehicle/Towed Trailer,1400,5,400,93329,KENTUCKY,2015,March,Winter Storm,Z,8,MARSHALL,PAH,CST-6,0,0,0,1,0,0,Trained Spotter
1379,201502,2,27461,560478,I,57,F,Outside/Open Areas,300,2,2200,93347,MASSACHUSETTS,2015,February,Heavy Snow,Z,16,EASTERN NORFOLK,BOX,EST-5,0,1,0,1,0,0,Trained Spotter
1380,201502,21,27518,560540,I,48,,Vehicle/Towed Trailer,1500,21,2100,92311,NEW JERSEY,2015,February,Winter Weather,Z,23,WESTERN CAPE MAY,PHI,EST-5,0,2,0,1,0,0,Trained Spotter
1381,201502,19,27462,560587,I,57,M,Vehicle/Towed Trailer,2155,19,1030,93351,CALIFORNIA,2015,February,Dense Fog,Z,92,SE S.J. VALLEY,HNX,PST-8,0,0,0,1,0,0,Mesonet
1382,201502,3,27463,560596,D,44,M,In Water,2046,3,2200,93357,PUERTO RICO,2015,February,Rip Current,Z,8,NORTHWEST,SJU,AST-4,0,0,1,0,0,0,Emergency Manager
1383,201502,17,27464,560658,D,40,M,In Water,1430,17,2200,93362,PUERTO RICO,2015,February,Rip Current,Z,8,NORTHWEST,SJU,AST-4,0,0,1,0,0,0,Newspaper
1384,201504,16,27465,560792,D,33,M,Under Tree,1820,16,1820,93379,TEXAS,2015,April,Thunderstorm Wind,C,183,GREGG,SHV,CST-6,1,0,1,0,20000,0,Broadcast Media
1385,201502,24,27477,561191,I,24,M,Vehicle/Towed Trailer,1600,23,1900,92942,MISSISSIPPI,2015,February,Winter Weather,Z,18,BOLIVAR,JAN,CST-6,0,0,0,1,7000,0,Law Enforcement
1386,201502,24,27478,561192,I,24,M,Vehicle/Towed Trailer,1600,23,1900,92942,MISSISSIPPI,2015,February,Winter Weather,Z,34,WASHINGTON,JAN,CST-6,0,0,0,1,7000,0,Law Enforcement
1387,201502,24,27476,561193,I,24,M,Vehicle/Towed Trailer,1900,24,900,92942,MISSISSIPPI,2015,February,Winter Weather,Z,48,HINDS,JAN,CST-6,0,0,0,1,16000,0,Utility Company
1388,201502,17,27480,561299,D,45,M,Outside/Open Areas,0,20,1400,93493,TENNESSEE,2015,February,Cold/Wind Chill,Z,88,SHELBY,MEG,CST-6,0,0,3,0,0,0,Newspaper
1389,201502,19,27481,561299,D,62,M,Permanent Home,0,20,1400,93493,TENNESSEE,2015,February,Cold/Wind Chill,Z,88,SHELBY,MEG,CST-6,0,0,3,0,0,0,Newspaper
1390,201502,19,27482,561299,D,64,M,Permanent Home,0,20,1400,93493,TENNESSEE,2015,February,Cold/Wind Chill,Z,88,SHELBY,MEG,CST-6,0,0,3,0,0,0,Newspaper
1391,201502,17,27483,561302,D,69,M,Outside/Open Areas,0,21,1400,93493,TENNESSEE,2015,February,Cold/Wind Chill,Z,4,HENRY,MEG,CST-6,0,0,2,0,0,0,Newspaper
1392,201502,19,27484,561302,D,64,F,Outside/Open Areas,0,21,1400,93493,TENNESSEE,2015,February,Cold/Wind Chill,Z,4,HENRY,MEG,CST-6,0,0,2,0,0,0,Newspaper
1393,201502,24,27485,561334,D,82,M,Outside/Open Areas,0,21,1400,93493,TENNESSEE,2015,February,Cold/Wind Chill,Z,3,WEAKLEY,MEG,CST-6,0,0,1,0,0,0,Newspaper
1394,201502,2,27491,562180,D,88,F,Outside/Open Areas,600,2,600,93594,SOUTH DAKOTA,2015,February,Cold/Wind Chill,Z,6,BROWN,ABR,CST-6,0,0,1,0,0,0,Newspaper
1395,201501,3,27492,562372,D,43,F,Outside/Open Areas,1500,3,1500,93627,MINNESOTA,2015,January,Cold/Wind Chill,Z,19,CENTRAL ST. LOUIS,DLH,CST-6,0,0,1,0,0,0,Local Official
1396,201502,14,27493,562380,D,45,M,Vehicle/Towed Trailer,1000,14,1700,93629,OHIO,2015,February,Winter Weather,Z,54,MADISON,ILN,EST-5,0,0,1,0,0,0,Newspaper
1397,201503,18,27540,562554,D,60,F,Vehicle/Towed Trailer,530,23,2100,93642,INDIANA,2015,March,Flood,C,163,VANDERBURGH,PAH,CST-6,1,0,1,0,50000,0,River/Stream Gage
1398,201503,7,27501,562559,D,55,M,Vehicle/Towed Trailer,2300,23,600,93644,KENTUCKY,2015,March,Flood,C,101,HENDERSON,PAH,CST-6,0,0,1,0,20000,0,River/Stream Gage
1399,201503,20,27538,562606,D,22,M,Vehicle/Towed Trailer,1500,24,1200,93649,ILLINOIS,2015,March,Flood,C,185,WABASH,PAH,CST-6,0,0,1,0,5000,0,River/Stream Gage
1400,201503,29,27506,562737,I,74,F,Vehicle/Towed Trailer,600,29,720,93662,WISCONSIN,2015,March,Winter Weather,Z,29,CLARK,ARX,CST-6,0,3,0,1,20000,0,Broadcast Media
1401,201502,28,27507,562857,I,40,,Vehicle/Towed Trailer,1845,28,940,93673,TEXAS,2015,February,Winter Storm,Z,172,BURNET,EWX,CST-6,0,0,0,1,0,0,Law Enforcement
1402,201502,8,27541,563043,D,18,M,In Water,1000,10,2000,93697,CALIFORNIA,2015,February,High Surf,Z,552,ORANGE COUNTY COASTAL,SGX,PST-8,0,0,1,0,0,0,Lifeguard
1403,201502,20,27513,563145,D,62,M,Outside/Open Areas,0,20,1200,93706,KENTUCKY,2015,February,Extreme Cold/Wind Chill,Z,86,KNOX,JKL,EST-5,0,0,1,0,0,0,Newspaper
1404,201502,19,27514,563146,D,70,M,Outside/Open Areas,0,20,1200,93706,KENTUCKY,2015,February,Extreme Cold/Wind Chill,Z,83,WAYNE,JKL,EST-5,0,0,1,0,0,0,Newspaper
1405,201502,5,27522,563230,D,68,M,Permanent Home,1900,6,0,92016,PENNSYLVANIA,2015,February,Cold/Wind Chill,Z,71,PHILADELPHIA,PHI,EST-5,0,0,1,0,0,0,Newspaper
1406,201502,5,27523,563231,D,93,F,Outside/Open Areas,1900,6,0,92016,PENNSYLVANIA,2015,February,Cold/Wind Chill,Z,104,EASTERN MONTGOMERY,PHI,EST-5,0,0,1,0,0,0,Newspaper
1407,201502,3,27524,563232,D,89,F,Outside/Open Areas,1800,4,0,93739,PENNSYLVANIA,2015,February,Cold/Wind Chill,Z,60,BERKS,PHI,EST-5,0,0,1,0,0,0,Newspaper
1408,201502,20,27530,563237,D,73,M,Unknown,1230,20,1630,92257,TENNESSEE,2015,February,Winter Weather,Z,76,MOORE,HUN,CST-6,0,0,1,0,0,0,Emergency Manager
1409,201502,17,27570,563296,I,51,F,In Water,1100,17,1200,93745,VIRGINIA,2015,February,Winter Storm,Z,44,PITTSYLVANIA,RNK,EST-5,0,0,0,1,0,0,Storm Chaser
1410,201502,20,27532,563329,I,25,F,Outside/Open Areas,1000,21,0,93750,MISSISSIPPI,2015,February,Winter Weather,Z,5,ALCORN,MEG,CST-6,0,1,0,2,0,0,Trained Spotter
1411,201502,20,27531,563329,I,47,F,Vehicle/Towed Trailer,1000,21,0,93750,MISSISSIPPI,2015,February,Winter Weather,Z,5,ALCORN,MEG,CST-6,0,1,0,2,0,0,Trained Spotter
1412,201502,20,27534,563341,I,40,F,Vehicle/Towed Trailer,900,21,0,93749,TENNESSEE,2015,February,Winter Storm,Z,50,HAYWOOD,MEG,CST-6,0,1,0,1,0,0,Trained Spotter
1413,201502,20,27533,563356,I,64,F,Vehicle/Towed Trailer,1000,21,0,93749,TENNESSEE,2015,February,Winter Storm,Z,22,BENTON,MEG,CST-6,0,1,0,1,0,0,Trained Spotter
1414,201501,1,27549,563911,D,58,M,Outside/Open Areas,2100,1,2100,93825,WISCONSIN,2015,January,Cold/Wind Chill,Z,66,MILWAUKEE,MKX,CST-6,0,0,1,0,0,0,County Official
1415,201504,14,27552,564008,D,3,M,Outside/Open Areas,1220,14,1330,93831,LOUISIANA,2015,April,Flash Flood,C,57,LAFOURCHE,LIX,CST-6,0,0,1,0,0,0,Law Enforcement
1416,201502,17,27557,564029,D,56,M,Mobile/Trailer Home,0,17,800,92422,KENTUCKY,2015,February,Cold/Wind Chill,Z,41,FAYETTE,LMK,EST-5,0,0,1,0,0,0,Newspaper
1417,201502,17,27564,564047,D,30,F,In Water,0,17,800,92422,KENTUCKY,2015,February,Cold/Wind Chill,Z,29,BULLITT,LMK,EST-5,1,0,1,0,0,0,Broadcast Media
1418,201502,15,27558,564056,D,24,F,Outside/Open Areas,600,15,800,92422,KENTUCKY,2015,February,Cold/Wind Chill,Z,41,FAYETTE,LMK,EST-5,0,0,1,0,0,0,Broadcast Media
1419,201503,5,28629,564348,I,55,M,Permanent Home,0,5,500,92488,KENTUCKY,2015,March,Winter Storm,Z,29,BULLITT,LMK,EST-5,0,0,0,1,0,0,Emergency Manager
1420,201502,28,27562,564379,I,71,M,Vehicle/Towed Trailer,2130,28,2130,93878,TEXAS,2015,February,Winter Weather,Z,118,TARRANT,FWD,CST-6,0,1,0,2,15000,0,Broadcast Media
1421,201502,28,27563,564379,I,21,F,Vehicle/Towed Trailer,2130,28,2130,93878,TEXAS,2015,February,Winter Weather,Z,118,TARRANT,FWD,CST-6,0,1,0,2,15000,0,Broadcast Media
1422,201504,14,29012,564417,D,42,M,Vehicle/Towed Trailer,826,14,826,93881,KENTUCKY,2015,April,Flood,C,151,MADISON,LMK,EST-5,0,0,1,0,20000,0,Public
1423,201502,18,27567,564500,D,72,M,Outside/Open Areas,0,17,800,92422,KENTUCKY,2015,February,Cold/Wind Chill,Z,70,LOGAN,LMK,EST-5,0,0,1,0,0,0,Emergency Manager
1424,201502,16,27571,564656,D,86,M,Mobile/Trailer Home,0,16,800,92422,KENTUCKY,2015,February,Cold/Wind Chill,Z,57,MADISON,LMK,EST-5,0,0,1,0,0,0,Emergency Manager
1425,201502,4,27572,564700,I,79,M,Vehicle/Towed Trailer,1520,4,1521,93928,INDIANA,2015,February,Winter Weather,Z,30,CLINTON,IND,EST-5,0,0,0,1,10000,0,Newspaper
1426,201503,31,27577,565041,D,52,M,Unknown,1900,31,1900,93045,ALABAMA,2015,March,Flash Flood,C,77,LAUDERDALE,HUN,CST-6,0,0,1,0,0,0,Broadcast Media
1427,201503,10,27579,565144,I,16,M,Vehicle/Towed Trailer,1035,11,715,93986,ILLINOIS,2015,March,Dense Fog,Z,8,OGLE,LOT,CST-6,0,4,0,2,0,0,Newspaper
1428,201503,10,27580,565144,I,16,F,Vehicle/Towed Trailer,1035,11,715,93986,ILLINOIS,2015,March,Dense Fog,Z,8,OGLE,LOT,CST-6,0,4,0,2,0,0,Newspaper
1429,201503,5,28620,565216,I,62,M,Vehicle/Towed Trailer,300,5,1800,92522,NEW JERSEY,2015,March,Heavy Snow,Z,10,SOMERSET,PHI,EST-5,0,0,0,1,0,0,Trained Spotter
1430,201503,20,28602,565277,I,35,M,Vehicle/Towed Trailer,700,20,1600,92726,NEW JERSEY,2015,March,Winter Weather,Z,22,WESTERN ATLANTIC,PHI,EST-5,0,2,0,2,0,0,Trained Spotter
1431,201503,20,28603,565277,I,31,F,Vehicle/Towed Trailer,700,20,1600,92726,NEW JERSEY,2015,March,Winter Weather,Z,22,WESTERN ATLANTIC,PHI,EST-5,0,2,0,2,0,0,Trained Spotter
1432,201503,4,28619,565286,I,46,M,Vehicle/Towed Trailer,1230,3,2330,92519,PENNSYLVANIA,2015,March,Winter Weather,Z,62,NORTHAMPTON,PHI,EST-5,0,1,0,1,0,0,CoCoRaHS
1433,201502,16,27581,565478,I,59,,Unknown,1130,17,300,94026,GEORGIA,2015,February,Ice Storm,Z,15,LUMPKIN,FFC,EST-5,0,0,0,1,0,0,Emergency Manager
1434,201503,28,28589,565622,D,50,M,Unknown,1712,28,1712,94055,PUERTO RICO,2015,March,Rip Current,Z,8,NORTHWEST,SJU,AST-4,0,0,1,0,0,0,Newspaper
1435,201503,28,28588,566007,I,42,,Unknown,1400,28,1400,93368,MONTANA,2015,March,Dense Smoke,Z,34,NORTHERN STILLWATER,BYZ,MST-7,0,0,0,1,0,0,Law Enforcement
1436,201504,9,28585,566201,D,28,M,Outside/Open Areas,1915,9,1915,94158,NORTH CAROLINA,2015,April,Lightning,C,183,WAKE,RAH,EST-5,0,0,1,0,0,0,Broadcast Media
1437,201503,28,28587,566205,I,67,F,Vehicle/Towed Trailer,1300,30,1300,93368,MONTANA,2015,March,Wildfire,Z,34,NORTHERN STILLWATER,BYZ,MST-7,0,0,0,1,0,0,Law Enforcement
1438,201504,17,28590,566419,I,28,M,Boating,600,17,2359,94201,E PACIFIC,2015,April,Marine Dense Fog,Z,540,POINT ARENA TO POINT REYES...OUT TO 10 NM,MTR,PST-8,0,0,0,4,15000,0,Broadcast Media
1439,201504,17,28591,566419,I,39,M,Boating,600,17,2359,94201,E PACIFIC,2015,April,Marine Dense Fog,Z,540,POINT ARENA TO POINT REYES...OUT TO 10 NM,MTR,PST-8,0,0,0,4,15000,0,Broadcast Media
1440,201504,17,28592,566419,I,59,M,Boating,600,17,2359,94201,E PACIFIC,2015,April,Marine Dense Fog,Z,540,POINT ARENA TO POINT REYES...OUT TO 10 NM,MTR,PST-8,0,0,0,4,15000,0,Broadcast Media
1441,201504,17,28593,566419,I,61,M,Boating,600,17,2359,94201,E PACIFIC,2015,April,Marine Dense Fog,Z,540,POINT ARENA TO POINT REYES...OUT TO 10 NM,MTR,PST-8,0,0,0,4,15000,0,Broadcast Media
1442,201505,13,28641,566445,D,36,M,Heavy Equipment/Construction,1400,13,1400,94206,FLORIDA,2015,May,Lightning,C,71,LEE,TBW,EST-5,1,0,1,0,0,0,Broadcast Media
1443,201505,7,28905,566457,D,86,F,Permanent Home,44,8,1118,94168,NEBRASKA,2015,May,Flood,C,95,JEFFERSON,OAX,CST-6,0,0,1,0,5000000,300000,River/Stream Gage
1444,201504,3,28706,566722,D,45,F,Camping,210,3,210,94232,KENTUCKY,2015,April,Thunderstorm Wind,C,197,POWELL,JKL,EST-5,1,0,1,0,0,0,Fire Department/Rescue
1445,201504,3,28707,566747,D,63,F,Vehicle/Towed Trailer,830,3,922,94232,KENTUCKY,2015,April,Flash Flood,C,65,ESTILL,JKL,EST-5,0,0,1,0,1000,0,Broadcast Media
1446,201505,10,28599,566748,D,28,M,Mobile/Trailer Home,2218,10,2234,94244,ARKANSAS,2015,May,Tornado,C,61,HOWARD,SHV,CST-6,8,0,2,0,150000000,0,NWS Storm Survey
1447,201505,10,28600,566748,D,29,F,Mobile/Trailer Home,2218,10,2234,94244,ARKANSAS,2015,May,Tornado,C,61,HOWARD,SHV,CST-6,8,0,2,0,150000000,0,NWS Storm Survey
1448,201504,9,28729,566833,D,56,F,Outside/Open Areas,415,9,415,94258,NORTH CAROLINA,2015,April,Lightning,C,85,HARNETT,RAH,EST-5,0,0,1,0,0,0,Broadcast Media
1449,201503,5,28604,567074,I,46,M,Vehicle/Towed Trailer,120,5,930,92514,TENNESSEE,2015,March,Winter Storm,Z,96,LINCOLN,HUN,CST-6,0,0,0,1,0,0,Emergency Manager
1450,201505,17,28605,567103,D,39,M,Outside/Open Areas,830,17,830,94326,WYOMING,2015,May,Avalanche,Z,12,TETON & GROS VENTRE MOUNTAINS,RIW,MST-7,1,0,2,0,0,0,Newspaper
1451,201505,17,28606,567103,D,42,M,Outside/Open Areas,830,17,830,94326,WYOMING,2015,May,Avalanche,Z,12,TETON & GROS VENTRE MOUNTAINS,RIW,MST-7,1,0,2,0,0,0,Newspaper
1452,201505,18,28607,567153,D,11,M,In Water,633,18,1000,94337,LOUISIANA,2015,May,Flash Flood,C,61,LINCOLN,SHV,CST-6,2,0,1,0,10000,0,Emergency Manager
1453,201503,4,28609,567284,I,41,M,Vehicle/Towed Trailer,2015,4,2015,92934,TEXAS,2015,March,Ice Storm,Z,103,DENTON,FWD,CST-6,0,0,0,1,20000,0,Amateur Radio
1454,201503,15,28611,567340,D,36,M,Under Tree,915,15,915,94350,MARYLAND,2015,March,Strong Wind,Z,4,FREDERICK,LWX,EST-5,0,0,1,0,0,0,Newspaper
1455,201503,5,28613,567789,I,41,M,Other,2026,4,2026,92934,TEXAS,2015,March,Winter Weather,Z,118,TARRANT,FWD,CST-6,0,0,0,1,0,0,Newspaper
1456,201505,24,28694,567913,D,12,M,Unknown,1930,24,1932,94438,NEW MEXICO,2015,May,Strong Wind,Z,519,ALBUQUERQUE METRO AREA,ABQ,MST-7,3,0,3,0,0,0,Public
1457,201505,24,28695,567913,D,17,M,Unknown,1930,24,1932,94438,NEW MEXICO,2015,May,Strong Wind,Z,519,ALBUQUERQUE METRO AREA,ABQ,MST-7,3,0,3,0,0,0,Public
1458,201505,24,28696,567913,D,7,M,Unknown,1930,24,1932,94438,NEW MEXICO,2015,May,Strong Wind,Z,519,ALBUQUERQUE METRO AREA,ABQ,MST-7,3,0,3,0,0,0,Public
1459,201505,15,28616,567914,D,40,F,Vehicle/Towed Trailer,2000,15,2000,94237,NEW MEXICO,2015,May,Lightning,C,27,LINCOLN,ABQ,MST-7,1,0,1,0,0,0,Broadcast Media
1460,201503,4,28617,567920,D,21,M,Outside/Open Areas,1040,4,1040,94443,UTAH,2015,March,Avalanche,Z,7,WASATCH MOUNTAINS I-80 NORTH,SLC,MST-7,0,0,1,0,0,0,Other Federal Agency
1461,201503,13,28621,568251,D,32,M,In Water,1400,13,1600,94514,FLORIDA,2015,March,Rip Current,Z,173,COASTAL MIAMI-DADE COUNTY,MFL,EST-5,0,0,1,0,0,0,Broadcast Media
1462,201503,14,28630,568254,D,21,M,In Water,1445,15,1130,94514,FLORIDA,2015,March,Rip Current,Z,168,COASTAL PALM BEACH COUNTY,MFL,EST-5,1,0,1,0,0,0,Broadcast Media
1463,201503,27,28631,568284,D,43,M,Unknown,1749,27,1749,94524,FLORIDA,2015,March,Thunderstorm Wind,C,86,MIAMI-DADE,MFL,EST-5,0,0,1,0,0,0,Broadcast Media
1464,201503,14,28627,568443,D,33,M,Outside/Open Areas,1330,14,1348,94545,ALASKA,2015,March,Avalanche,Z,145,SUSITNA VALLEY,AFC,AKST-9,0,0,1,0,0,0,Other Federal Agency
1465,201504,3,28628,568600,D,40,M,Vehicle/Towed Trailer,200,3,400,94569,MISSOURI,2015,April,Flash Flood,C,23,BUTLER,PAH,CST-6,0,0,1,0,20000,0,Broadcast Media
