FAT_YEARMONTH,FAT_DAY,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,BEGIN_TIME,END_DAY,END_TIME,EPISODE_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE
202012,12,41965,925612,I,82,M,Vehicle/Towed Trailer,905,12,915,153722,OREGON,2020,December,Freezing Fog,Z,29,KLAMATH BASIN,MFR,12/12/2020 9:05,PST-8,12/12/2020 9:15,0,2,0,1,0,0,Law Enforcement
202012,22,41966,925635,I,47,Missing,Vehicle/Towed Trailer,1756,22,1056,153727,CALIFORNIA,2020,December,Dense Fog,Z,185,TULARE COUNTY,HNX,12/21/2020 17:56,PST-8,12/22/2020 10:56,0,0,0,1,0,0,AWOS
202012,26,41983,926661,D,57,M,Outside/Open Areas,1200,26,1200,153883,COLORADO,2020,December,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,12/26/2020 12:00,MST-7,12/26/2020 12:00,0,0,1,0,0,0,State Official
202012,30,41993,926907,D,55,M,In Water,1430,30,1430,153916,FLORIDA,2020,December,Rip Current,Z,64,MARTIN,MLB,12/30/2020 14:30,EST-5,12/30/2020 14:30,0,0,1,0,0,0,Lifeguard
202012,8,42011,927849,D,47,Missing,In Water,745,8,845,154048,CALIFORNIA,2020,December,High Surf,Z,509,SAN FRANCISCO PENINSULA COAST,MTR,12/8/2020 7:45,PST-8,12/8/2020 8:45,0,0,1,0,0,0,Broadcast Media
202012,19,42301,931719,D,51,M,Outside/Open Areas,1000,19,1005,154650,COLORADO,2020,December,Avalanche,Z,19,SOUTHWESTERN SAN JUAN MOUNTAINS,GJT,12/19/2020 10:00,MST-7,12/19/2020 10:05,1,0,2,0,0,0,State Official
202012,19,42302,931719,D,55,M,Outside/Open Areas,1000,19,1005,154650,COLORADO,2020,December,Avalanche,Z,19,SOUTHWESTERN SAN JUAN MOUNTAINS,GJT,12/19/2020 10:00,MST-7,12/19/2020 10:05,1,0,2,0,0,0,State Official
202012,2,42379,931869,D,30,M,Permanent Home,2200,3,1200,154601,ALASKA,2020,December,Debris Flow,C,19,HAINES BOROUGH,AJK,12/1/2020 22:00,AKST-9,12/3/2020 12:00,0,0,2,0,20300000,0,Emergency Manager
202012,2,42380,931869,D,23,F,Permanent Home,2200,3,1200,154601,ALASKA,2020,December,Debris Flow,C,19,HAINES BOROUGH,AJK,12/1/2020 22:00,AKST-9,12/3/2020 12:00,0,0,2,0,20300000,0,Emergency Manager
202012,17,42340,932086,I,40,M,Vehicle/Towed Trailer,1900,17,1300,154712,NEW YORK,2020,December,Heavy Snow,Z,52,EASTERN ALBANY,ALY,12/16/2020 19:00,EST-5,12/17/2020 13:00,0,0,0,1,0,0,NWS Employee
202012,29,42335,932193,I,62,M,Vehicle/Towed Trailer,1238,29,1238,154691,MISSOURI,2020,December,Winter Weather,Z,25,MACON,EAX,12/29/2020 12:38,CST-6,12/29/2020 12:38,0,1,0,1,10000,0,Law Enforcement
202012,24,42391,933827,D,38,F,Outside/Open Areas,145,24,245,154907,WISCONSIN,2020,December,Cold/Wind Chill,Z,44,ADAMS,ARX,12/24/2020 1:45,CST-6,12/24/2020 2:45,0,0,1,0,0,0,Broadcast Media
202012,21,42395,934575,I,47,Missing,Vehicle/Towed Trailer,2229,21,1053,154988,CALIFORNIA,2020,December,Dense Fog,Z,17,SOUTHERN SACRAMENTO VALLEY,STO,12/20/2020 22:29,PST-8,12/21/2020 10:53,0,0,0,1,0,0,Broadcast Media
202012,23,42397,934826,I,46,F,In Water,700,23,1500,155017,SOUTH DAKOTA,2020,December,Blizzard,Z,11,DAY,ABR,12/23/2020 7:00,CST-6,12/23/2020 15:00,0,0,0,1,0,0,Emergency Manager
202012,20,42452,937315,D,36,M,In Water,0,20,300,155404,AMERICAN SAMOA,2020,December,High Surf,Z,2,TUTUILA,ASO,12/20/2020 0:00,SST-11,12/20/2020 3:00,0,0,1,0,0,0,Broadcast Media
202008,16,41756,921017,I,47,F,In Water,700,16,2200,152910,OREGON,2020,August,Heat,Z,7,CENTRAL WILLAMETTE VALLEY,PQR,8/16/2020 7:00,PST-8,8/16/2020 22:00,0,0,0,1,0,0,Broadcast Media
202008,17,41757,921018,I,47,M,In Water,800,17,2200,152910,OREGON,2020,August,Heat,Z,7,CENTRAL WILLAMETTE VALLEY,PQR,8/17/2020 8:00,PST-8,8/17/2020 22:00,0,0,0,1,0,0,Broadcast Media
202008,31,41808,922256,D,4,M,In Water,2200,31,2359,152103,NORTH CAROLINA,2020,August,Flash Flood,C,101,JOHNSTON,RAH,8/31/2020 22:00,EST-5,8/31/2020 23:59,0,0,2,0,15000,0,Emergency Manager
202008,31,41809,922256,D,5,F,In Water,2200,31,2359,152103,NORTH CAROLINA,2020,August,Flash Flood,C,101,JOHNSTON,RAH,8/31/2020 22:00,EST-5,8/31/2020 23:59,0,0,2,0,15000,0,Emergency Manager
202009,7,41939,922952,D,47,Missing,Other,1906,8,1355,153297,OREGON,2020,September,High Wind,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 19:06,PST-8,9/8/2020 13:55,0,0,5,0,2000000000,0,Other Federal Agency
202009,7,41940,922952,D,47,Missing,Other,1906,8,1355,153297,OREGON,2020,September,High Wind,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 19:06,PST-8,9/8/2020 13:55,0,0,5,0,2000000000,0,Other Federal Agency
202009,7,41941,922952,D,47,Missing,Other,1906,8,1355,153297,OREGON,2020,September,High Wind,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 19:06,PST-8,9/8/2020 13:55,0,0,5,0,2000000000,0,Other Federal Agency
202009,8,41942,922952,D,47,Missing,Other,1906,8,1355,153297,OREGON,2020,September,High Wind,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 19:06,PST-8,9/8/2020 13:55,0,0,5,0,2000000000,0,Other Federal Agency
202009,8,41943,922952,D,47,Missing,Other,1906,8,1355,153297,OREGON,2020,September,High Wind,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 19:06,PST-8,9/8/2020 13:55,0,0,5,0,2000000000,0,Other Federal Agency
202009,7,42423,929780,D,71,F,Outside/Open Areas,1145,30,2359,154273,OREGON,2020,September,Wildfire,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 11:45,PST-8,9/30/2020 23:59,0,10,5,0,0,0,Other Federal Agency
202009,7,42424,929780,D,41,M,Outside/Open Areas,1145,30,2359,154273,OREGON,2020,September,Wildfire,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 11:45,PST-8,9/30/2020 23:59,0,10,5,0,0,0,Other Federal Agency
202009,7,42425,929780,D,72,M,Permanent Home,1145,30,2359,154273,OREGON,2020,September,Wildfire,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 11:45,PST-8,9/30/2020 23:59,0,10,5,0,0,0,Other Federal Agency
202009,7,42421,929780,D,13,M,Vehicle/Towed Trailer,1145,30,2359,154273,OREGON,2020,September,Wildfire,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 11:45,PST-8,9/30/2020 23:59,0,10,5,0,0,0,Other Federal Agency
202009,7,42422,929780,D,71,F,Vehicle/Towed Trailer,1145,30,2359,154273,OREGON,2020,September,Wildfire,Z,10,NORTH OREGON CASCADES FOOTHILLS,PQR,9/7/2020 11:45,PST-8,9/30/2020 23:59,0,10,5,0,0,0,Other Federal Agency
202009,7,42426,929884,D,59,M,Permanent Home,2020,30,2359,154273,OREGON,2020,September,Wildfire,Z,12,CASCADE FOOTHILLS IN LANE COUNTY,PQR,9/7/2020 20:20,PST-8,9/30/2020 23:59,0,6,1,0,0,0,Other Federal Agency
202011,12,42183,930898,D,11,M,In Water,1430,12,1600,154105,NORTH CAROLINA,2020,November,Flash Flood,C,183,WAKE,RAH,11/12/2020 14:30,EST-5,11/12/2020 16:00,0,0,1,0,0,0,Law Enforcement
202009,6,42346,932331,D,20,M,Outside/Open Areas,1000,7,2000,154749,CALIFORNIA,2020,September,Excessive Heat,Z,561,JOSHUA TREE NP EAST,PSR,9/4/2020 10:00,PST-8,9/7/2020 20:00,0,0,1,0,0,0,Park/Forest Service
202008,20,42348,932463,D,42,M,Outside/Open Areas,0,20,2359,154757,CALIFORNIA,2020,August,Excessive Heat,Z,561,JOSHUA TREE NP EAST,PSR,8/20/2020 0:00,PST-8,8/20/2020 23:59,0,0,1,0,0,0,Park/Forest Service
202009,1,42405,935707,D,60,F,In Water,30,1,40,153160,NORTH CAROLINA,2020,September,Flash Flood,C,185,WARREN,RAH,9/1/2020 0:30,EST-5,9/1/2020 0:40,0,0,1,0,10000,0,Law Enforcement
202009,13,42472,921014,D,47,M,Vehicle/Towed Trailer,1900,13,2230,152866,PUERTO RICO,2020,September,Flash Flood,C,13,ARECIBO,SJU,9/13/2020 19:00,AST-4,9/13/2020 22:30,1,0,1,0,67000,0,911 Call Center
202002,7,40520,867876,I,34,F,Vehicle/Towed Trailer,400,7,845,144559,KENTUCKY,2020,February,Winter Weather,Z,79,PULASKI,JKL,2/7/2020 4:00,EST-5,2/7/2020 8:45,0,0,0,1,0,0,Broadcast Media
202007,3,41108,891663,D,9,F,Under Tree,1700,3,1700,148084,GEORGIA,2020,July,Lightning,C,71,COLQUITT,TAE,7/3/2020 17:00,EST-5,7/3/2020 17:00,1,0,1,0,0,0,Broadcast Media
202002,7,40522,867881,I,80,M,Vehicle/Towed Trailer,440,7,1030,144559,KENTUCKY,2020,February,Winter Weather,Z,110,FLOYD,JKL,2/7/2020 4:40,EST-5,2/7/2020 10:30,0,0,0,1,0,0,Broadcast Media
202007,3,41158,893619,D,26,M,In Water,200,3,200,148347,NORTH CAROLINA,2020,July,Rip Current,Z,203,NORTHERN OUTER BANKS,MHX,7/3/2020 2:00,EST-5,7/3/2020 2:00,0,0,1,0,0,0,Broadcast Media
202002,6,40552,868112,D,74,M,Vehicle/Towed Trailer,200,9,2000,144560,KENTUCKY,2020,February,Flood,C,235,WHITLEY,JKL,2/6/2020 2:00,EST-5,2/9/2020 20:00,0,0,1,0,4000000,0,Emergency Manager
202002,9,40557,868267,I,32,F,Vehicle/Towed Trailer,715,9,1953,144601,WISCONSIN,2020,February,Winter Weather,Z,71,RACINE,MKX,2/9/2020 7:15,CST-6,2/9/2020 19:53,0,9,0,1,0,0,Trained Spotter
202002,13,40775,868619,D,49,F,Vehicle/Towed Trailer,1140,13,1144,144657,SOUTH CAROLINA,2020,February,Thunderstorm Wind,C,63,LEXINGTON,CAE,2/13/2020 11:40,EST-5,2/13/2020 11:44,0,0,1,0,0,0,Law Enforcement
202002,11,40604,869330,D,65,M,Outside/Open Areas,0,11,922,144764,WISCONSIN,2020,February,Cold/Wind Chill,Z,66,MILWAUKEE,MKX,2/11/2020 0:00,CST-6,2/11/2020 9:22,0,0,1,0,0,0,County Official
202002,14,40607,869338,D,73,F,Permanent Home,0,14,1145,144769,WISCONSIN,2020,February,Cold/Wind Chill,Z,66,MILWAUKEE,MKX,2/14/2020 0:00,CST-6,2/14/2020 11:45,0,0,1,0,0,0,County Official
202002,17,40608,869355,D,72,M,Outside/Open Areas,1000,17,1413,144772,WISCONSIN,2020,February,Cold/Wind Chill,Z,66,MILWAUKEE,MKX,2/17/2020 10:00,CST-6,2/17/2020 14:13,0,0,1,0,0,0,County Official
202002,14,40711,869390,D,73,M,Vehicle/Towed Trailer,800,14,800,144781,OHIO,2020,February,Flood,C,53,GALLIA,RLX,2/13/2020 8:00,EST-5,2/14/2020 8:00,0,0,1,0,5000,0,Department of Highways
202002,9,40749,869643,D,32,F,Vehicle/Towed Trailer,715,9,1800,144593,WISCONSIN,2020,February,Heavy Snow,Z,38,OUTAGAMIE,GRB,2/9/2020 7:15,CST-6,2/9/2020 18:00,1,0,1,0,30000,0,Trained Spotter
202002,22,40628,870187,D,44,M,In Water,1600,22,1800,144901,ARIZONA,2020,February,Flash Flood,C,7,GILA,FGZ,2/22/2020 16:00,MST-7,2/22/2020 18:00,0,0,1,0,0,0,County Official
202002,15,40650,870789,D,28,M,Outside/Open Areas,1445,15,1500,145015,COLORADO,2020,February,Avalanche,Z,13,FLATTOP MOUNTAINS,GJT,2/15/2020 14:45,MST-7,2/15/2020 15:00,1,0,2,0,0,0,State Official
202002,15,40651,870789,D,30,M,Outside/Open Areas,1445,15,1500,145015,COLORADO,2020,February,Avalanche,Z,13,FLATTOP MOUNTAINS,GJT,2/15/2020 14:45,MST-7,2/15/2020 15:00,1,0,2,0,0,0,State Official
202002,25,40664,871644,D,21,M,Outside/Open Areas,1730,25,1900,145159,ALASKA,2020,February,Avalanche,Z,185,EASTERN ALEUTIANS,AFC,2/25/2020 17:30,AKST-9,2/25/2020 19:00,0,0,1,0,0,0,Newspaper
202002,10,40665,871646,D,32,M,Outside/Open Areas,1520,10,1820,145014,ALASKA,2020,February,Avalanche,Z,121,KENAI PENINSULA,AFC,2/10/2020 15:20,AKST-9,2/10/2020 18:20,0,0,1,0,0,0,Newspaper
202002,25,40746,871919,I,26,M,Vehicle/Towed Trailer,630,25,1330,145208,KANSAS,2020,February,Heavy Snow,Z,51,MCPHERSON,ICT,2/25/2020 6:30,CST-6,2/25/2020 13:30,0,2,0,1,0,0,Law Enforcement
202002,6,40787,871967,D,61,F,Unknown,200,8,2045,145223,OREGON,2020,February,Flood,C,59,UMATILLA,PDT,2/6/2020 2:00,PST-8,2/8/2020 20:45,0,0,1,0,39700000,0,Emergency Manager
202002,7,40782,872848,I,19,M,Vehicle/Towed Trailer,1800,7,200,145362,TENNESSEE,2020,February,Flood,C,171,UNICOI,MRX,2/6/2020 18:00,EST-5,2/7/2020 2:00,0,0,0,1,350000,0,Emergency Manager
202002,15,40683,872925,D,37,F,Outside/Open Areas,1200,26,1300,145386,KENTUCKY,2020,February,Flood,C,157,MARSHALL,PAH,2/12/2020 12:00,CST-6,2/26/2020 13:00,0,0,1,0,0,0,Emergency Manager
202002,9,40776,874819,I,30,F,Vehicle/Towed Trailer,1900,8,2200,145650,SOUTH DAKOTA,2020,February,Winter Weather,Z,65,HUTCHINSON,FSD,2/8/2020 19:00,CST-6,2/8/2020 22:00,0,0,0,1,0,0,Law Enforcement
202002,14,40777,875298,I,39,M,Vehicle/Towed Trailer,1200,14,1500,145718,SOUTH DAKOTA,2020,February,Winter Weather,Z,55,LAKE,FSD,2/14/2020 12:00,CST-6,2/14/2020 15:00,0,0,0,1,0,0,Law Enforcement
202002,13,40768,875856,I,45,M,Vehicle/Towed Trailer,1800,13,930,145810,MINNESOTA,2020,February,Winter Weather,Z,94,MOWER,ARX,2/12/2020 18:00,CST-6,2/13/2020 9:30,0,2,0,2,13000,0,Law Enforcement
202002,13,40769,875856,I,18,M,Vehicle/Towed Trailer,1800,13,930,145810,MINNESOTA,2020,February,Winter Weather,Z,94,MOWER,ARX,2/12/2020 18:00,CST-6,2/13/2020 9:30,0,2,0,2,13000,0,Law Enforcement
202002,12,40780,876089,I,41,M,Vehicle/Towed Trailer,700,12,1400,145850,SOUTH DAKOTA,2020,February,Blizzard,Z,7,MARSHALL,ABR,2/12/2020 7:00,CST-6,2/12/2020 14:00,0,0,0,1,0,0,Department of Highways
202002,7,40767,876110,I,27,M,Vehicle/Towed Trailer,515,7,815,145861,MINNESOTA,2020,February,Winter Weather,Z,86,DODGE,ARX,2/7/2020 5:15,CST-6,2/7/2020 8:15,0,1,0,1,9000,0,Broadcast Media
202002,6,40751,876151,I,25,M,Vehicle/Towed Trailer,700,6,700,145855,TEXAS,2020,February,Winter Weather,Z,159,MCLENNAN,FWD,2/6/2020 7:00,CST-6,2/6/2020 7:00,0,0,0,1,0,0,Broadcast Media
202007,12,41155,893623,D,65,M,In Water,1030,12,1030,148348,NORTH CAROLINA,2020,July,Rip Current,Z,204,OCRACOKE ISLAND,MHX,7/12/2020 10:30,EST-5,7/12/2020 10:30,0,0,1,0,0,0,Broadcast Media
202002,4,40788,878823,I,47,Missing,Vehicle/Towed Trailer,1200,4,1700,146274,WASHINGTON,2020,February,Winter Storm,Z,35,UPPER COLUMBIA BASIN,OTX,2/4/2020 12:00,PST-8,2/4/2020 17:00,0,0,0,1,0,0,Law Enforcement
202002,5,40797,879200,D,82,M,Vehicle/Towed Trailer,1400,5,1800,144530,ALABAMA,2020,February,Flash Flood,C,49,DEKALB,HUN,2/5/2020 14:00,CST-6,2/5/2020 18:00,0,0,1,0,0,0,Emergency Manager
202002,13,40798,879214,D,64,M,Vehicle/Towed Trailer,900,14,900,146322,ILLINOIS,2020,February,Cold/Wind Chill,Z,29,PEORIA,ILX,2/13/2020 9:00,CST-6,2/14/2020 9:00,0,0,1,0,0,0,Newspaper
202002,26,40799,879215,I,34,M,Vehicle/Towed Trailer,1800,26,1800,146323,ILLINOIS,2020,February,Winter Weather,Z,37,TAZEWELL,ILX,2/25/2020 18:00,CST-6,2/26/2020 18:00,0,3,0,1,0,0,Newspaper
202002,15,40804,879903,D,27,M,In Water,1700,15,1700,146430,FLORIDA,2020,February,Rip Current,Z,59,ST. LUCIE,MLB,2/15/2020 17:00,EST-5,2/15/2020 17:00,0,0,1,0,0,0,Coast Guard
202007,12,41156,893627,D,72,M,In Water,1500,12,1500,148349,NORTH CAROLINA,2020,July,Rip Current,Z,195,WEST CARTERET,MHX,7/12/2020 15:00,EST-5,7/12/2020 15:00,0,0,2,0,0,0,Broadcast Media
202007,12,41157,893627,D,73,M,In Water,1500,12,1500,148349,NORTH CAROLINA,2020,July,Rip Current,Z,195,WEST CARTERET,MHX,7/12/2020 15:00,EST-5,7/12/2020 15:00,0,0,2,0,0,0,Broadcast Media
202007,15,41173,895649,D,14,M,In Water,1900,15,1900,148674,FLORIDA,2020,July,Rip Current,Z,114,COASTAL GULF,TAE,7/15/2020 19:00,EST-5,7/15/2020 19:00,0,0,1,0,0,0,Broadcast Media
202007,22,41174,895656,D,33,M,In Water,1900,22,1900,148675,FLORIDA,2020,July,Rip Current,Z,108,SOUTH WALTON,TAE,7/22/2020 19:00,EST-5,7/22/2020 19:00,0,0,1,0,0,0,Law Enforcement
202007,7,41182,896866,I,37,M,Other,1400,25,1800,148859,ARIZONA,2020,July,Wildfire,Z,18,NORTHERN GILA COUNTY,FGZ,7/3/2020 14:00,MST-7,7/25/2020 18:00,0,0,0,1,0,0,NWS Employee
202007,27,41184,897151,D,40,M,In Water,1500,27,1500,148884,FLORIDA,2020,July,Rip Current,Z,115,COASTAL FRANKLIN,TAE,7/27/2020 15:00,EST-5,7/27/2020 15:00,0,0,1,0,0,0,Law Enforcement
202007,8,41364,898307,D,30,M,Permanent Structure,1615,8,1639,148227,MINNESOTA,2020,July,Tornado,C,111,OTTER TAIL,FGF,7/8/2020 16:15,CST-6,7/8/2020 16:39,2,0,1,0,1500000,250000,NWS Storm Survey
202007,30,41343,898711,D,15,M,Heavy Equipment/Construction,1448,27,1448,149089,INDIANA,2020,July,Thunderstorm Wind,C,63,HENDRICKS,IND,7/27/2020 14:48,EST-5,7/27/2020 14:48,3,0,1,0,50000,0,Law Enforcement
202007,18,41233,901230,D,19,M,In Water,1930,18,1930,149515,WISCONSIN,2020,July,Rip Current,Z,66,MILWAUKEE,MKX,7/18/2020 19:30,CST-6,7/18/2020 19:30,0,0,1,0,0,0,Newspaper
202007,10,41244,903180,I,47,Missing,In Water,2100,10,2100,148502,NEW JERSEY,2020,July,Rip Current,Z,25,EASTERN ATLANTIC,PHI,7/10/2020 21:00,EST-5,7/10/2020 21:00,0,0,0,1,0,0,Broadcast Media
202007,16,41254,904156,D,26,M,In Water,1155,16,1155,149972,ILLINOIS,2020,July,Rip Current,Z,14,COOK,LOT,7/16/2020 11:55,CST-6,7/16/2020 11:55,0,0,1,0,0,0,Broadcast Media
202007,1,41268,906088,D,67,M,In Water,900,1,1310,150286,CALIFORNIA,2020,July,Rip Current,Z,6,SAN FRANCISCO,MTR,7/1/2020 9:00,PST-8,7/1/2020 13:10,0,0,1,0,0,0,Broadcast Media
202007,10,41299,908260,D,34,M,Outside/Open Areas,1508,8,1508,150627,INDIANA,2020,July,Lightning,C,163,VANDERBURGH,PAH,7/8/2020 15:08,CST-6,7/8/2020 15:08,0,0,1,0,0,0,Emergency Manager
202007,7,41280,908264,I,24,F,In Water,2040,7,2040,149966,LAKE MICHIGAN,2020,July,Marine Thunderstorm Wind,Z,741,WILMETTE HARBOR TO NORTHERLY ISLAND IL,LOT,7/7/2020 20:40,CST-6,7/7/2020 20:40,0,0,0,1,0,0,Broadcast Media
202007,8,41310,911321,I,47,M,Vehicle/Towed Trailer,1500,8,1600,151151,CALIFORNIA,2020,July,Excessive Heat,Z,554,ORANGE COUNTY INLAND,SGX,7/8/2020 15:00,PST-8,7/8/2020 16:00,0,0,0,1,0,0,Law Enforcement
202007,26,41344,911564,I,46,M,Vehicle/Towed Trailer,1417,26,1417,151205,WISCONSIN,2020,July,Heavy Rain,C,123,VERNON,ARX,7/26/2020 14:17,CST-6,7/26/2020 14:17,0,0,0,1,20000,0,Newspaper
202001,24,42975,954667,D,47,M,In Water,1030,24,1030,157938,PUERTO RICO,2020,January,Rip Current,Z,13,VIEQUES,SJU,1/24/2020 10:30,AST-4,1/24/2020 10:30,0,0,1,0,0,0,Newspaper
202001,28,42974,954669,D,61,M,In Water,1530,28,1530,157939,PUERTO RICO,2020,January,Rip Current,Z,10,MAYAGUEZ AND VICINITY,SJU,1/28/2020 15:30,AST-4,1/28/2020 15:30,0,0,1,0,0,0,Newspaper
202003,16,43016,954717,D,22,M,In Water,1245,16,1245,157954,PUERTO RICO,2020,March,Rip Current,Z,8,NORTHWEST,SJU,3/16/2020 12:45,AST-4,3/16/2020 12:45,0,0,1,0,0,0,Newspaper
202005,31,43017,954719,D,47,M,In Water,1700,31,1700,157955,PUERTO RICO,2020,May,Rip Current,Z,5,NORTH CENTRAL,SJU,5/31/2020 17:00,AST-4,5/31/2020 17:00,0,0,1,0,0,0,Newspaper
202009,1,42980,954720,D,75,M,In Water,1230,1,1230,157956,PUERTO RICO,2020,September,Rip Current,Z,3,SOUTHEAST,SJU,9/1/2020 12:30,AST-4,9/1/2020 12:30,0,0,1,0,0,0,Newspaper
202009,16,42983,954723,D,58,M,In Water,900,16,900,157957,PUERTO RICO,2020,September,Rip Current,Z,8,NORTHWEST,SJU,9/16/2020 9:00,AST-4,9/16/2020 9:00,0,0,1,0,0,0,Newspaper
202009,18,43018,954724,D,29,M,In Water,1415,18,1415,157958,PUERTO RICO,2020,September,Rip Current,Z,2,NORTHEAST,SJU,9/18/2020 14:15,AST-4,9/18/2020 14:15,0,0,2,0,0,0,Broadcast Media
202009,18,43019,954724,D,32,F,In Water,1415,18,1415,157958,PUERTO RICO,2020,September,Rip Current,Z,2,NORTHEAST,SJU,9/18/2020 14:15,AST-4,9/18/2020 14:15,0,0,2,0,0,0,Broadcast Media
202009,26,42988,954725,D,47,F,In Water,848,26,848,157959,PUERTO RICO,2020,September,Rip Current,Z,1,SAN JUAN AND VICINITY,SJU,9/26/2020 8:48,AST-4,9/26/2020 8:48,0,0,1,0,0,0,Broadcast Media
202009,29,42989,954726,D,20,M,In Water,1600,29,1600,157960,PUERTO RICO,2020,September,Rip Current,Z,5,NORTH CENTRAL,SJU,9/29/2020 16:00,AST-4,9/29/2020 16:00,0,0,1,0,0,0,Newspaper
202009,29,42990,954727,D,25,M,In Water,1500,29,1500,157960,PUERTO RICO,2020,September,Rip Current,Z,1,SAN JUAN AND VICINITY,SJU,9/29/2020 15:00,AST-4,9/29/2020 15:00,0,0,1,0,0,0,Newspaper
202010,1,42991,954728,D,47,F,In Water,1430,1,1430,157961,PUERTO RICO,2020,October,Rip Current,Z,1,SAN JUAN AND VICINITY,SJU,10/1/2020 14:30,AST-4,10/1/2020 14:30,2,0,1,0,0,0,Newspaper
202011,8,43023,954729,D,40,F,In Water,1500,8,1500,157962,PUERTO RICO,2020,November,Rip Current,Z,1,SAN JUAN AND VICINITY,SJU,11/8/2020 15:00,AST-4,11/8/2020 15:00,0,0,2,0,0,0,Newspaper
202011,8,43022,954729,D,45,M,In Water,1500,8,1500,157962,PUERTO RICO,2020,November,Rip Current,Z,1,SAN JUAN AND VICINITY,SJU,11/8/2020 15:00,AST-4,11/8/2020 15:00,0,0,2,0,0,0,Newspaper
202011,13,42994,954730,D,29,M,In Water,1500,13,1500,157963,PUERTO RICO,2020,November,Rip Current,Z,1,SAN JUAN AND VICINITY,SJU,11/13/2020 15:00,AST-4,11/13/2020 15:00,0,0,1,0,0,0,Newspaper
202003,16,42977,954718,D,60,M,In Water,1530,16,1530,157954,PUERTO RICO,2020,March,Rip Current,Z,2,NORTHEAST,SJU,3/16/2020 15:30,AST-4,3/16/2020 15:30,0,0,1,0,0,0,Newspaper
202007,31,41438,912593,D,65,F,Under Tree,930,31,930,150927,MONTANA,2020,July,Lightning,C,21,DAWSON,GGW,7/31/2020 9:30,MST-7,7/31/2020 9:30,0,0,1,0,0,0,Emergency Manager
202007,6,41389,913052,D,43,M,Under Tree,1241,6,1241,150809,PENNSYLVANIA,2020,July,Lightning,C,15,BRADFORD,BGM,7/6/2020 12:41,EST-5,7/6/2020 12:41,2,0,2,0,0,0,Emergency Manager
202007,6,41390,913052,D,34,M,Under Tree,1241,6,1241,150809,PENNSYLVANIA,2020,July,Lightning,C,15,BRADFORD,BGM,7/6/2020 12:41,EST-5,7/6/2020 12:41,2,0,2,0,0,0,Emergency Manager
202007,4,41373,913529,D,1,F,Vehicle/Towed Trailer,0,3,2359,151613,OKLAHOMA,2020,July,Heat,Z,25,OKLAHOMA,OUN,7/1/2020 0:00,CST-6,7/3/2020 23:59,0,0,1,0,0,0,Fire Department/Rescue
202007,9,41410,914537,D,19,M,In Water,1800,9,2000,151818,NEW YORK,2020,July,Rip Current,Z,179,SOUTHERN NASSAU,OKX,7/9/2020 18:00,EST-5,7/9/2020 20:00,0,0,1,0,0,0,Broadcast Media
202004,26,44464,983413,D,47,Missing,Unknown,1000,30,2000,162824,ARIZONA,2020,April,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,4/26/2020 10:00,MST-7,4/30/2020 20:00,0,0,2,0,0,0,County Official
202004,27,44465,983413,D,47,Missing,Unknown,1000,30,2000,162824,ARIZONA,2020,April,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,4/26/2020 10:00,MST-7,4/30/2020 20:00,0,0,2,0,0,0,County Official
202012,21,43226,933530,D,34,F,Vehicle/Towed Trailer,0,21,1400,154881,IDAHO,2020,December,Winter Weather,Z,1,NORTHERN PANHANDLE,OTX,12/21/2020 0:00,PST-8,12/21/2020 14:00,0,0,1,0,10000,0,Newspaper
202001,10,40525,865661,I,18,M,Vehicle/Towed Trailer,1200,11,1800,144231,MISSOURI,2020,January,Winter Storm,Z,5,HARRISON,EAX,1/10/2020 12:00,CST-6,1/11/2020 18:00,0,0,0,1,0,0,Emergency Manager
202001,26,40678,872072,I,24,M,Vehicle/Towed Trailer,2358,26,2358,145236,SOUTH DAKOTA,2020,January,Winter Weather,Z,37,HAND,ABR,1/26/2020 23:58,CST-6,1/26/2020 23:58,0,1,0,1,0,0,Newspaper
